"","GEOID","B06002_001","B06002_002","B06002_003","B06002_004","B06002_005"
"Census Tract 7, Greenville County, South Carolina","45045000700",43.8,43.1,40.8,63.1,51.3
"Census Tract 26.02, Greenville County, South Carolina","45045002602",38.7,33.1,46.5,24,33.6
"Census Tract 106, Lancaster County, South Carolina","45057010600",39.2,40.6,44,2.7,34
"Census Tract 109, Lancaster County, South Carolina","45057010900",48.4,49.5,44.9,81.7,47.8
"Census Tract 107, Dorchester County, South Carolina","45035010700",35.3,28.5,51.9,62.1,38.8
"Census Tract 103, Dorchester County, South Carolina","45035010300",44,38.9,45.9,61.1,26
"Census Tract 105.01, Dorchester County, South Carolina","45035010501",35,24.8,38.6,46.7,50
"Census Tract 108.07, Dorchester County, South Carolina","45035010807",42.1,28.7,52,52,43
"Census Tract 108.08, Dorchester County, South Carolina","45035010808",40.8,27.4,45.6,36.7,49.5
"Census Tract 104, Dorchester County, South Carolina","45035010400",39.7,36.3,46.1,41.8,48.5
"Census Tract 108.01, Dorchester County, South Carolina","45035010801",38.3,19.3,45.5,48,39.8
"Census Tract 46.07, Charleston County, South Carolina","45019004607",38.2,32.5,39.3,58.2,44.5
"Census Tract 15, Charleston County, South Carolina","45019001500",36.1,40.5,32.7,27.2,30.7
"Census Tract 19.02, Charleston County, South Carolina","45019001902",33.2,30.9,33.3,10.9,42.3
"Census Tract 20.02, Charleston County, South Carolina","45019002002",36.8,32.8,40,60.1,44.7
"Census Tract 21.01, Charleston County, South Carolina","45019002101",38.4,32.8,44.4,34.7,30.5
"Census Tract 25, Richland County, South Carolina","45079002500",36.8,28.2,41.7,42.9,36.5
"Census Tract 26.02, Richland County, South Carolina","45079002602",31.1,30.3,32.8,38,34.6
"Census Tract 104.08, Richland County, South Carolina","45079010408",35.4,34,37.2,44.4,37.4
"Census Tract 9706, Colleton County, South Carolina","45029970600",43.4,41.5,52.3,53.1,17.7
"Census Tract 9504, Marion County, South Carolina","45067950400",41.3,39.2,44.9,47,64.6
"Census Tract 2.02, Sumter County, South Carolina","45085000202",29.9,25.5,33.7,38,56.2
"Census Tract 4, Sumter County, South Carolina","45085000400",35.6,33.6,43.8,24.2,33.4
"Census Tract 18.02, Sumter County, South Carolina","45085001802",31.5,23.8,39.1,29,44.1
"Census Tract 19.01, Sumter County, South Carolina","45085001901",39.6,36.9,47.6,29,44.5
"Census Tract 18.01, Sumter County, South Carolina","45085001801",36.8,31.4,51.4,29.4,38.9
"Census Tract 31.04, Charleston County, South Carolina","45019003104",29.2,22.7,33.6,30.3,33.5
"Census Tract 31.05, Charleston County, South Carolina","45019003105",28.6,23.2,50.3,32.6,33.2
"Census Tract 5, Charleston County, South Carolina","45019000500",27.7,26.1,30.7,23.8,29.2
"Census Tract 6, Charleston County, South Carolina","45019000600",25.3,24.8,25.4,26.3,35.2
"Census Tract 26.04, Charleston County, South Carolina","45019002604",38.8,35.2,41.4,40.7,46.3
"Census Tract 31.08, Charleston County, South Carolina","45019003108",32.7,28,35.9,52.9,46.1
"Census Tract 48, Charleston County, South Carolina","45019004800",47,26.4,52.5,35.7,50.1
"Census Tract 20.05, Charleston County, South Carolina","45019002005",40.9,28.7,49.2,54.6,56.8
"Census Tract 31.07, Charleston County, South Carolina","45019003107",35.6,30.6,44.8,27.8,30.4
"Census Tract 50, Charleston County, South Carolina","45019005000",51.1,49.5,56.2,35.1,59.2
"Census Tract 26.06, Charleston County, South Carolina","45019002606",46.7,45.8,47.8,24.3,34.8
"Census Tract 29, Charleston County, South Carolina","45019002900",37.9,48.5,32.9,34.9,40.5
"Census Tract 30, Charleston County, South Carolina","45019003000",35.6,30.2,40.5,46.7,55.7
"Census Tract 31.06, Charleston County, South Carolina","45019003106",35.4,33.6,46.2,25.9,44.5
"Census Tract 2, Charleston County, South Carolina","45019000200",59.8,56.4,63.2,62.3,51.2
"Census Tract 9, Charleston County, South Carolina","45019000900",27.7,26.9,27.9,24.5,29.4
"Census Tract 108.09, Dorchester County, South Carolina","45035010809",35.6,20.5,47.4,30.4,40.8
"Census Tract 5, Florence County, South Carolina","45041000500",23.6,22.4,28.7,29,52
"Census Tract 12, Florence County, South Carolina","45041001200",37,37,43.3,33.1,33.7
"Census Tract 6, Florence County, South Carolina","45041000600",40.1,33.9,50.4,21.9,37.6
"Census Tract 2.01, Florence County, South Carolina","45041000201",46.1,42.7,46.9,7.4,49.8
"Census Tract 20.06, Charleston County, South Carolina","45019002006",42.3,38.9,44.7,49.4,51.9
"Census Tract 22, Charleston County, South Carolina","45019002200",49.6,44.1,55,10.8,35.9
"Census Tract 31.13, Charleston County, South Carolina","45019003113",31.2,29.7,29.3,26.8,47.9
"Census Tract 32, Charleston County, South Carolina","45019003200",21.7,3.6,22.5,20,26.8
"Census Tract 39, Charleston County, South Carolina","45019003900",36.1,34.8,38.9,36,39.7
"Census Tract 37, Charleston County, South Carolina","45019003700",29.1,25.7,49.1,24.4,38.7
"Census Tract 7, Charleston County, South Carolina","45019000700",21.6,21.6,21.4,27.1,23.8
"Census Tract 20.03, Charleston County, South Carolina","45019002003",41,39.4,46.4,25.3,44.6
"Census Tract 31.10, Charleston County, South Carolina","45019003110",36,27.6,50.9,27.3,39.7
"Census Tract 105, Darlington County, South Carolina","45031010500",46.3,45,51.1,36.7,36.8
"Census Tract 106, Darlington County, South Carolina","45031010600",26.8,26.5,29,28.1,48.1
"Census Tract 101, Pickens County, South Carolina","45077010100",52.4,44.1,61.9,55.6,56.6
"Census Tract 111.02, Pickens County, South Carolina","45077011102",23.2,22.9,22.3,29.2,27.7
"Census Tract 111.01, Pickens County, South Carolina","45077011101",37.8,29.1,45.7,47.4,37.3
"Census Tract 109.03, Pickens County, South Carolina","45077010903",41.8,33.6,50,11.4,41.2
"Census Tract 108.03, Pickens County, South Carolina","45077010803",39.9,38.2,44.5,60.9,38.2
"Census Tract 103, Pickens County, South Carolina","45077010300",43.9,41,47.8,38.9,43.8
"Census Tract 110.02, Pickens County, South Carolina","45077011002",36.3,32.7,46.9,48.4,29.9
"Census Tract 112.02, Pickens County, South Carolina","45077011202",19.3,19.4,19.2,19.5,19.1
"Census Tract 109.01, Pickens County, South Carolina","45077010901",40.4,36.6,51.8,61.3,32.7
"Census Tract 9601, Marlboro County, South Carolina","45069960100",41.2,36.1,51.2,54.5,33
"Census Tract 9603.02, Marlboro County, South Carolina","45069960302",37,38.2,36.4,33.7,35.1
"Census Tract 9602, Marlboro County, South Carolina","45069960200",44,46.4,32.2,72.3,52.1
"Census Tract 617.01, York County, South Carolina","45091061701",44.6,27.8,45.5,55.8,38.8
"Census Tract 112.01, Richland County, South Carolina","45079011201",46.6,45.1,48.7,46.5,30.8
"Census Tract 114.04, Richland County, South Carolina","45079011404",31.5,27.7,35.8,29.9,42.2
"Census Tract 116.04, Richland County, South Carolina","45079011604",40.9,35,49.5,49,22.9
"Census Tract 104.03, Richland County, South Carolina","45079010403",31.7,28.6,33.8,27.6,36.6
"Census Tract 11, Richland County, South Carolina","45079001100",46.3,42.8,55.1,53.4,39.7
"Census Tract 16, Richland County, South Carolina","45079001600",31.1,29.8,29.8,39.1,33.1
"Census Tract 103.06, Richland County, South Carolina","45079010306",42.9,34.2,47.1,61.1,46.5
"Census Tract 112.02, Richland County, South Carolina","45079011202",45,47.1,42.3,61.8,43.5
"Census Tract 102, Richland County, South Carolina","45079010200",43.1,42.3,45.8,58.2,46
"Census Tract 9603, Fairfield County, South Carolina","45039960300",50,47.8,55.7,56.9,47.8
"Census Tract 18.04, Greenville County, South Carolina","45045001804",39.4,31.7,46.2,28.6,52.1
"Census Tract 26.06, Greenville County, South Carolina","45045002606",44.7,33.6,51.1,45.5,47.5
"Census Tract 26.08, Greenville County, South Carolina","45045002608",41.2,27.6,47,48.4,43.3
"Census Tract 37.01, Greenville County, South Carolina","45045003701",35.5,28.5,52.5,33.9,44.7
"Census Tract 21.03, Beaufort County, South Carolina","45013002103",35.6,10,38.2,22.8,45.4
"Census Tract 9607.03, Clarendon County, South Carolina","45027960703",63.4,54,68.2,53.5,63.9
"Census Tract 21.05, Beaufort County, South Carolina","45013002105",40,10,47,15.6,40.9
"Census Tract 21.06, Beaufort County, South Carolina","45013002106",40.3,12.4,45.9,42.1,41
"Census Tract 21.07, Beaufort County, South Carolina","45013002107",30.3,15.9,34.3,28.5,36.5
"Census Tract 21.02, Beaufort County, South Carolina","45013002102",49.7,11.8,56.7,16.7,39
"Census Tract 21.08, Beaufort County, South Carolina","45013002108",40.2,14.1,45.6,42.9,43.4
"Census Tract 5.02, Beaufort County, South Carolina","45013000502",27.1,19.7,37.5,34.3,33.3
"Census Tract 9.03, Beaufort County, South Carolina","45013000903",41.8,27.5,48.4,10.7,50.4
"Census Tract 22.02, Beaufort County, South Carolina","45013002202",62.8,26.7,64.5,37.2,68.8
"Census Tract 9.02, Beaufort County, South Carolina","45013000902",33.8,19.6,38.3,57.8,65.3
"Census Tract 5.01, Beaufort County, South Carolina","45013000501",30.9,24,38.2,4.8,39.2
"Census Tract 208.10, Berkeley County, South Carolina","45015020810",32.2,16.7,44.4,44.5,34
"Census Tract 9210.02, Laurens County, South Carolina","45059921002",49.1,44.5,56.1,48.1,70.6
"Census Tract 207.19, Berkeley County, South Carolina","45015020719",35,25.3,39.2,33.8,45.8
"Census Tract 209.03, Berkeley County, South Carolina","45015020903",41.2,34.5,48.5,39.3,51.2
"Census Tract 208.09, Berkeley County, South Carolina","45015020809",38,29.6,47.1,30.6,46.1
"Census Tract 209.04, Berkeley County, South Carolina","45015020904",36,29.2,41.6,42.5,40
"Census Tract 208.12, Berkeley County, South Carolina","45015020812",35.9,21.2,40.3,29.2,52
"Census Tract 208.06, Berkeley County, South Carolina","45015020806",32,24.7,39.2,39.4,33.5
"Census Tract 207.21, Berkeley County, South Carolina","45015020721",41.5,27.5,49.9,43.1,40.2
"Census Tract 207.17, Berkeley County, South Carolina","45015020717",30.7,20.7,39.1,45.2,45.3
"Census Tract 207.14, Berkeley County, South Carolina","45015020714",41.1,26.3,45.9,52.9,56.3
"Census Tract 207.16, Berkeley County, South Carolina","45015020716",36,20.7,44.7,28,37.6
"Census Tract 207.20, Berkeley County, South Carolina","45015020720",40.7,25.5,48.4,57.3,55.5
"Census Tract 207.13, Berkeley County, South Carolina","45015020713",41,29.9,48.7,49.3,24.5
"Census Tract 207.11, Berkeley County, South Carolina","45015020711",39.2,19.5,57.1,19.7,61.4
"Census Tract 207.12, Berkeley County, South Carolina","45015020712",45.5,34,54.5,44.5,50.9
"Census Tract 207.18, Berkeley County, South Carolina","45015020718",29.9,22.9,38.8,29.8,40.1
"Census Tract 207.23, Berkeley County, South Carolina","45015020723",39.1,33.4,40.8,20.9,45.4
"Census Tract 208.07, Berkeley County, South Carolina","45015020807",32.7,29.6,36.5,26.6,37.9
"Census Tract 207.10, Berkeley County, South Carolina","45015020710",30.1,27.1,32,49.2,42.7
"Census Tract 207.24, Berkeley County, South Carolina","45015020724",20.9,9.7,21,20.7,25.4
"Census Tract 9205.04, Georgetown County, South Carolina","45043920504",48.8,31.8,62.4,63.1,68.5
"Census Tract 9205.05, Georgetown County, South Carolina","45043920505",59.9,50.3,63.4,61.2,53.9
"Census Tract 30, Richland County, South Carolina","45079003000",22.4,24,19.8,19.3,23.8
"Census Tract 29, Richland County, South Carolina","45079002900",19.5,19.5,19.4,19,23.7
"Census Tract 116.08, Richland County, South Carolina","45079011608",37.4,28.6,50.8,28.4,58.7
"Census Tract 115.01, Richland County, South Carolina","45079011501",19.8,22.2,19.7,20,25.3
"Census Tract 115.02, Richland County, South Carolina","45079011502",20.3,3,21.1,15.4,29.6
"Census Tract 103.08, Richland County, South Carolina","45079010308",41.6,27.2,48,20.7,49.8
"Census Tract 114.18, Richland County, South Carolina","45079011418",34.1,27,38.6,36.2,65.4
"Census Tract 101.03, Richland County, South Carolina","45079010103",35,27.2,38.8,23.4,35.7
"Census Tract 114.15, Richland County, South Carolina","45079011415",34.6,25,41.7,30.7,52.7
"Census Tract 114.19, Richland County, South Carolina","45079011419",39.6,37.3,43,46.4,33.6
"Census Tract 104.10, Richland County, South Carolina","45079010410",25.6,27.8,26.3,29.8,21.7
"Census Tract 103.09, Richland County, South Carolina","45079010309",37.3,27,45.6,39.4,52.4
"Census Tract 114.17, Richland County, South Carolina","45079011417",33.1,24,36,22.7,48.8
"Census Tract 114.16, Richland County, South Carolina","45079011416",38.5,27.9,45.7,34.1,46.1
"Census Tract 101.04, Richland County, South Carolina","45079010104",35.9,28.5,45.6,42.5,55.8
"Census Tract 114.14, Richland County, South Carolina","45079011414",34.1,22.8,40.7,29.2,51.4
"Census Tract 26.04, Richland County, South Carolina","45079002604",30.2,30.3,29.1,10.8,36.6
"Census Tract 116.07, Richland County, South Carolina","45079011607",29.6,26,32.6,58.5,34.6
"Census Tract 114.13, Richland County, South Carolina","45079011413",39.1,29.9,47.9,36.4,49.3
"Census Tract 114.11, Richland County, South Carolina","45079011411",45,34.9,48.1,42.1,49.9
"Census Tract 114.12, Richland County, South Carolina","45079011412",42.7,25,50.1,28.4,46.1
"Census Tract 108.14, Dorchester County, South Carolina","45035010814",34.6,25.1,40.6,40.9,46.9
"Census Tract 108.18, Dorchester County, South Carolina","45035010818",33.9,27.9,45.9,30.5,34.4
"Census Tract 108.17, Dorchester County, South Carolina","45035010817",35,29.3,42.6,22.9,49.9
"Census Tract 204.04, Berkeley County, South Carolina","45015020404",32.8,24.8,37.3,44.4,40.3
"Census Tract 202.01, Berkeley County, South Carolina","45015020201",38.5,39.5,43.2,15.4,22
"Census Tract 205.03, Berkeley County, South Carolina","45015020503",49.1,44.7,51.1,50.4,55
"Census Tract 9202, Hampton County, South Carolina","45049920200",42.2,38.6,51.6,56.1,62.5
"Census Tract 9204, Hampton County, South Carolina","45049920400",37.9,36.1,44.7,31.2,37.4
"Census Tract 9502.01, Jasper County, South Carolina","45053950201",47.8,30.3,55.8,44.4,52.4
"Census Tract 210.20, Lexington County, South Carolina","45063021020",37.8,30.7,43.8,56.7,39.1
"Census Tract 619, York County, South Carolina","45091061900",42.9,41.6,43.8,54.7,71.1
"Census Tract 607, York County, South Carolina","45091060700",43.1,40.3,43.9,43.7,51.6
"Census Tract 601.02, York County, South Carolina","45091060102",29.8,26.6,33.4,24.5,32.3
"Census Tract 612.01, York County, South Carolina","45091061201",38.4,33,42.3,32.1,46.5
"Census Tract 616.02, York County, South Carolina","45091061602",36.2,40.3,30.5,34.9,32.6
"Census Tract 609.01, York County, South Carolina","45091060901",30.7,25,34,18.7,41.1
"Census Tract 609.04, York County, South Carolina","45091060904",38.4,33.5,40.5,62.3,36.8
"Census Tract 211.11, Lexington County, South Carolina","45063021111",36.4,32.4,47.7,45.3,35.1
"Census Tract 213.03, Lexington County, South Carolina","45063021303",53.2,42.8,61.6,67.3,30.4
"Census Tract 212.05, Lexington County, South Carolina","45063021205",56.2,45.6,59.9,57.1,57.4
"Census Tract 212.04, Lexington County, South Carolina","45063021204",39,31.2,47.9,32.7,40.4
"Census Tract 112.01, Lancaster County, South Carolina","45057011201",37.7,35.1,37.6,26.9,42.4
"Census Tract 112.02, Lancaster County, South Carolina","45057011202",52.5,35,54.9,38.3,58.9
"Census Tract 208.02, Aiken County, South Carolina","45003020802",38.6,26.1,39.5,33.6,50.5
"Census Tract 211.02, Aiken County, South Carolina","45003021102",43.7,47.1,40.4,39.6,55
"Census Tract 209.02, Aiken County, South Carolina","45003020902",45.6,49.8,40.6,44.7,48.6
"Census Tract 206.01, Aiken County, South Carolina","45003020601",40.3,45.5,35.3,27.7,55.4
"Census Tract 206.02, Aiken County, South Carolina","45003020602",37.8,48.4,33.4,32.5,49.2
"Census Tract 220.02, Aiken County, South Carolina","45003022002",40.7,37.9,43.4,47.7,38.8
"Census Tract 209.08, Lexington County, South Carolina","45063020908",38.8,36,49.1,46.6,36.8
"Census Tract 211.09, Lexington County, South Carolina","45063021109",39,32.1,53,5.9,41.9
"Census Tract 210.34, Lexington County, South Carolina","45063021034",38.3,36.1,42.3,57.4,34.2
"Census Tract 211.15, Lexington County, South Carolina","45063021115",48,39.7,58.1,45.6,51.4
"Census Tract 210.25, Lexington County, South Carolina","45063021025",48.7,43.6,52,50.9,71.8
"Census Tract 210.30, Lexington County, South Carolina","45063021030",36.5,29.8,42,57.6,41
"Census Tract 210.33, Lexington County, South Carolina","45063021033",36.2,31.4,45,51.7,46
"Census Tract 210.19, Lexington County, South Carolina","45063021019",41.8,39.3,48.7,50,50.8
"Census Tract 207.05, Lexington County, South Carolina","45063020705",31.9,25.1,47.2,26.5,32.6
"Census Tract 108.13, Dorchester County, South Carolina","45035010813",35.3,28.1,38.2,31.1,64.7
"Census Tract 9602.02, Saluda County, South Carolina","45081960202",35.5,34.9,51.4,25.7,31.5
"Census Tract 212.03, Lexington County, South Carolina","45063021203",44.3,33.9,53.5,54.6,53.6
"Census Tract 210.32, Lexington County, South Carolina","45063021032",35.7,24.5,48.2,55.3,49.5
"Census Tract 210.26, Lexington County, South Carolina","45063021026",39.3,22,45,44.8,44.5
"Census Tract 210.27, Lexington County, South Carolina","45063021027",44.5,43.2,49.5,46,36.8
"Census Tract 210.22, Lexington County, South Carolina","45063021022",31,24.1,37.8,40.5,44.8
"Census Tract 213.04, Lexington County, South Carolina","45063021304",45,40.1,49,50.5,54.5
"Census Tract 214.04, Lexington County, South Carolina","45063021404",43.8,40.4,51.8,38.4,68.5
"Census Tract 207.08, Lexington County, South Carolina","45063020708",44.9,42.7,49.6,46.4,27.8
"Census Tract 207.07, Lexington County, South Carolina","45063020707",38.1,30.7,49.8,57.4,52.3
"Census Tract 9702.02, Greenwood County, South Carolina","45047970202",40,34.2,46,42.6,47.4
"Census Tract 210.23, Lexington County, South Carolina","45063021023",34.3,28.5,43.3,17.4,55.3
"Census Tract 210.24, Lexington County, South Carolina","45063021024",33.6,27.1,39.4,47.5,31.3
"Census Tract 210.29, Lexington County, South Carolina","45063021029",37,34.7,44.8,44.6,31
"Census Tract 213.08, Lexington County, South Carolina","45063021308",37.7,34.7,46,22,37.7
"Census Tract 209.03, Lexington County, South Carolina","45063020903",34.2,27.4,44.3,33.3,40.2
"Census Tract 1.01, Florence County, South Carolina","45041000101",37,30.3,44.8,39.6,40.4
"Census Tract 503.03, Horry County, South Carolina","45051050303",60.4,34.1,64.2,50.8,64.7
"Census Tract 9501.01, Chesterfield County, South Carolina","45025950101",38.3,44.1,30.3,36.3,38.3
"Census Tract 9506.01, Newberry County, South Carolina","45071950601",45.6,40.4,52.8,48.8,48.6
"Census Tract 9507, Newberry County, South Carolina","45071950700",43.7,39.3,55.9,45.9,31.6
"Census Tract 108.20, Dorchester County, South Carolina","45035010820",37.6,31.5,40,35,45.4
"Census Tract 108.16, Dorchester County, South Carolina","45035010816",34.5,16.9,38.9,28.8,41
"Census Tract 108.19, Dorchester County, South Carolina","45035010819",34.8,26.7,42.7,25.5,46.8
"Census Tract 105.05, Dorchester County, South Carolina","45035010505",38.7,26.1,44.3,49.3,38.6
"Census Tract 106.06, Dorchester County, South Carolina","45035010606",47.5,36.4,54.3,25.5,64.4
"Census Tract 501.02, Horry County, South Carolina","45051050102",48.1,14.9,54.1,33.3,43.7
"Census Tract 1.02, Florence County, South Carolina","45041000102",41.9,38,48.8,46.6,47.6
"Census Tract 223.03, Spartanburg County, South Carolina","45083022303",40.9,38.8,45.5,30,39.3
"Census Tract 233.01, Spartanburg County, South Carolina","45083023301",34.7,29.6,40.5,52.2,34
"Census Tract 233.02, Spartanburg County, South Carolina","45083023302",32.3,30.5,35.3,36.4,32.8
"Census Tract 234.04, Spartanburg County, South Carolina","45083023404",37.5,28.9,45.4,43.8,43.4
"Census Tract 228.01, Spartanburg County, South Carolina","45083022801",44.3,40.9,49,48.4,43.9
"Census Tract 41.02, Greenville County, South Carolina","45045004102",54.2,50.2,61.9,16.1,38.2
"Census Tract 9703.01, Greenwood County, South Carolina","45047970301",30.9,28.6,44.9,9.4,30.9
"Census Tract 40.02, Greenville County, South Carolina","45045004002",27.4,23.2,45.7,22.6,25.1
"Census Tract 33.03, Greenville County, South Carolina","45045003303",34.6,31.3,42.6,47.2,35.5
"Census Tract 606, York County, South Carolina","45091060600",19.5,19.5,19.5,19.3,19.2
"Census Tract 609.05, York County, South Carolina","45091060905",36.4,29.7,40.6,40.4,47
"Census Tract 106, Anderson County, South Carolina","45007010600",44.3,38.3,51.7,44.8,41.5
"Census Tract 107, Anderson County, South Carolina","45007010700",34.7,30.5,42.4,29.9,29.8
"Census Tract 102, Anderson County, South Carolina","45007010200",37.8,28.2,49.3,30.3,60.1
"Census Tract 103, Anderson County, South Carolina","45007010300",42.1,39.8,47.9,39.4,35.5
"Census Tract 9703.01, Cherokee County, South Carolina","45021970301",39.9,37.9,48.9,47,55.2
